Grundzüge des Umweltrechts;8594;527;Ost;Mecklenburg-Vorpommern;;Boizenburg;2020-10-12;1;2020-10-12 09:00:00;2020-10-12 15:30:00;76;24000;21600;2020-09-21
Grundzüge des Umweltrechts;8594;528;Ost;Mecklenburg-Vorpommern;;Greifswald;2020-10-12;1;2020-10-12 09:00:00;2020-10-12 15:30:00;69;24000;21600;2020-09-21
Grundzüge des Umweltrechts;8594;529;Ost;Mecklenburg-Vorpommern;;Rostock;2020-10-12;1;2020-10-12 09:00:00;2020-10-12 15:30:00;72;24000;21600;2020-09-21
Grundzüge des Umweltrechts;8594;530;Ost;Mecklenburg-Vorpommern;;Schwerin;2020-10-12;1;2020-10-12 09:00:00;2020-10-12 15:30:00;71;24000;21600;2020-09-21
Grundzüge des Umweltrechts;8594;531;Ost;Mecklenburg-Vorpommern;;Sellin;2020-10-19;1;2020-10-19 09:00:00;2020-10-19 15:30:00;75;24000;21600;2020-09-28
Grundzüge des Umweltrechts;8594;532;Ost;Mecklenburg-Vorpommern;;Stralsund;2020-10-19;1;2020-10-19 09:00:00;2020-10-19 15:30:00;74;24000;21600;2020-09-28
Grundzüge des Umweltrechts;8594;533;Ost;Mecklenburg-Vorpommern;;Usedom;2020-10-19;1;2020-10-19 09:00:00;2020-10-19 15:30:00;73;24000;21600;2020-09-28
Grundzüge des Umweltrechts;8594;534;Ost;Mecklenburg-Vorpommern;;Waren;2020-10-19;1;2020-10-19 09:00:00;2020-10-19 15:30:00;162;24000;21600;2020-09-28
Grundzüge des Umweltrechts;8594;550;West;Niedersachsen;;Aurich;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;89;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;535;West;Niedersachsen;;Bad Nenndorf;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;78;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;536;West;Niedersachsen;;Bramsche;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;85;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;537;West;Niedersachsen;;Braunschweig;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;80;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;538;West;Niedersachsen;;Celle;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;82;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;539;West;Niedersachsen;;Cuxhaven;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;84;29000;26100;2020-09-10
Grundzüge des Umweltrechts;8594;540;West;Niedersachsen;;Emden;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;88;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;541;West;Niedersachsen;;Goslar;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;90;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;542;West;Niedersachsen;;Göttingen;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;86;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;543;West;Niedersachsen;;Hannover;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;94;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;551;West;Niedersachsen;;Hildesheim;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;93;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;544;West;Niedersachsen;;Lüchow;2020-10-08;1;2020-10-08 09:00:00;2020-10-08 15:30:00;91;29000;26100;2020-09-17
Grundzüge des Umweltrechts;8594;545;West;Niedersachsen;;Lüneburg;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;81;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;552;West;Niedersachsen;;Meppen;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;77;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;546;West;Niedersachsen;;Oldenburg;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;87;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;547;West;Niedersachsen;;Osnabrück;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;83;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;548;West;Niedersachsen;;Soltau;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;92;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;549;West;Niedersachsen;;Wolfsburg;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;79;29000;26100;2020-10-08
